video_id,video_title,views,likes,year,duration_hms,publish_date,link,comments,comment_count,language_detected
UXw9jqgJNNc,"Youtube Stat News - Vevo Gets 10 Bil. Views A Month, Channel Milestones, and more!",62331,2460.0,2015,0:5:28,20150521,https://www.youtube.com/watch?v=UXw9jqgJNNc,True,799,en
Cp431S5z8PE,6 Uses For Your Advanced Warfare Disk!,62331,2212.0,2015,0:1:5,20150907,https://www.youtube.com/watch?v=Cp431S5z8PE,True,416,en
7GjSaNi8Epg,How Overpriced Is Movie Popcorn?????,62328,1608.0,2015,0:2:39,20150503,https://www.youtube.com/watch?v=7GjSaNi8Epg,True,325,en
skEf9R0TXkM,My Upload For ThunderstruckGaming,62328,1531.0,2015,0:3:40,20150725,https://www.youtube.com/watch?v=skEf9R0TXkM,True,269,de
3LuchpUc7PU,Should I Buy An Elgato Game Capture??,62327,2163.0,2015,0:2:56,20150807,https://www.youtube.com/watch?v=3LuchpUc7PU,True,547,en
zi7tZ-2PhLk,How Much Money Do You Make As An Uber Driver??????,62327,1381.0,2015,0:5:4,20150531,https://www.youtube.com/watch?v=zi7tZ-2PhLk,True,201,en
Vr2337tCLCI,Insane Advanced Warfare Hacker!,62324,1903.0,2015,0:2:14,20150607,https://www.youtube.com/watch?v=Vr2337tCLCI,True,367,en
SgMydsOucFg,INSANE TRIPLE LEGENDARY SUPPLY DROP! BEST OPENING YET?,62324,,2015,0:3:29,20150711,https://www.youtube.com/watch?v=SgMydsOucFg,True,335,en
deK-My3Of0o,How Much Do T.V. Commercials Cost?????,62324,1664.0,2015,0:3:29,20150828,https://www.youtube.com/watch?v=deK-My3Of0o,True,260,en
vuOTP206zWM,"Pewdiepie's Shoutout, What Would You Do If You Won?",62323,2178.0,2015,0:4:38,20150905,https://www.youtube.com/watch?v=vuOTP206zWM,True,348,en
w40Z8aT5fpQ,Why Do We Do Things That Are Bad For Us?????,62323,1881.0,2015,0:3:23,20150514,https://www.youtube.com/watch?v=w40Z8aT5fpQ,True,281,en
ZQZzR0DUujc,"New Optic Gaming Gear Coming To Advanced Warfare, My Thoughts",62322,1894.0,2015,0:2:30,20150801,https://www.youtube.com/watch?v=ZQZzR0DUujc,True,433,en
7isfkomGg7o,Battle Of The Beast Round 1 Winners!,62322,1590.0,2015,0:9:13,20150623,https://www.youtube.com/watch?v=7isfkomGg7o,True,249,en
2jWZtKTN6jU,Reuploading Other Youtubers Videos? Stealing Big Youtubers Videos.,62320,1592.0,2015,0:4:13,20150730,https://www.youtube.com/watch?v=2jWZtKTN6jU,True,254,en
bwp_3qLgWpQ,Magecraft - Epic Hit! 11k Troops killed.,62319,1514.0,2015,0:3:52,20150221,https://www.youtube.com/watch?v=bwp_3qLgWpQ,True,345,en
XR_q9_LEKuc,Supply Drop Challenge For Charity,62318,2398.0,2015,0:4:55,20150722,https://www.youtube.com/watch?v=XR_q9_LEKuc,True,583,en
_oZyp4mTzSQ,Supply Drops For Charity! Ep #2,62317,2306.0,2015,0:5:2,20150724,https://www.youtube.com/watch?v=_oZyp4mTzSQ,True,1000,en
yeHjsYQ076A,Remember When COD Was Fun?,62317,1803.0,2015,0:3:36,20150426,https://www.youtube.com/watch?v=yeHjsYQ076A,True,342,en
TacjQmKCiZg,How Much Does Faze Rain's Giveaway Cost??????,62314,1641.0,2015,0:1:13,20150530,https://www.youtube.com/watch?v=TacjQmKCiZg,True,390,en
R6zuvKbvKyU,Exility And Some Other Stuff - Update Vid,62312,11474.0,2015,0:4:45,20150718,https://www.youtube.com/watch?v=R6zuvKbvKyU,True,3300,en
zpCwHwWgbsI,What Is Spam404?????,62312,1478.0,2015,0:5:11,20150715,https://www.youtube.com/watch?v=zpCwHwWgbsI,True,350,en
M94G0iKYiSM,HONEST Shout Out Sunday! Free Subscribers!,62311,1882.0,2015,0:3:29,20150830,https://www.youtube.com/watch?v=M94G0iKYiSM,True,519,en
zfDr05ax0gM,How Much Money Does DramaAlert Make????,62310,1912.0,2015,0:1:32,20150515,https://www.youtube.com/watch?v=zfDr05ax0gM,True,349,en
P2oPACr4uuU,Selling PS4 For $250 + Elgato For $100!,62310,1777.0,2015,0:2:37,20150916,https://www.youtube.com/watch?v=P2oPACr4uuU,True,313,it
QkXDatNdL4U,Free To Use Advanced Warfare Gameplay! 2015,62309,1722.0,2015,0:2:5,20150619,https://www.youtube.com/watch?v=QkXDatNdL4U,True,376,en
GfgcVOuHLAo,Every FaZe Video Ever #karnageRC,62309,1848.0,2015,0:3:17,20150604,https://www.youtube.com/watch?v=GfgcVOuHLAo,True,255,en
eBklqeeIu10,I Hate Spam On Youtube,62308,2037.0,2015,0:3:8,20150712,https://www.youtube.com/watch?v=eBklqeeIu10,True,613,en
Y3Rxgf5_R_I,The COD Community? Sleeping With Your Mom?,62308,1947.0,2015,0:3:2,20150719,https://www.youtube.com/watch?v=Y3Rxgf5_R_I,True,495,en
3rJgCGMPEqA,Random Stuff You Don't Care About,62308,2234.0,2015,0:2:21,20150627,https://www.youtube.com/watch?v=3rJgCGMPEqA,True,454,en
7Pr0HP-Trgk,How To Become A Gaming Youtuber! All You Need To Know!,62307,2146.0,2015,0:7:2,20150708,https://www.youtube.com/watch?v=7Pr0HP-Trgk,True,474,en
jPm3hRiMKuU,Low Bridge Causes Dozen's Of Wrecks! 11-8 Bridge,62306,2290.0,2015,0:3:42,20150710,https://www.youtube.com/watch?v=jPm3hRiMKuU,True,550,en
oB8kFFvJdhE,How To Tweet When You're Dead! DEADSOCIAL Facebook And Instagram Also!,62304,2003.0,2015,0:4:29,20150827,https://www.youtube.com/watch?v=oB8kFFvJdhE,True,408,en
E3CqKvlzl-I,Big Changes??? Idk just watch the stupid video,62304,1832.0,2015,0:6:33,20150518,https://www.youtube.com/watch?v=E3CqKvlzl-I,True,393,en
-mlok5iT3GE,My Top 5 Favorite Things At E3 2015,62303,1861.0,2015,0:2:30,20150618,https://www.youtube.com/watch?v=-mlok5iT3GE,True,464,en
3-f9DEFsh4w,Watching Video Games Is A Waste Of Time????,62303,2027.0,2015,0:4:3,20150905,https://www.youtube.com/watch?v=3-f9DEFsh4w,True,412,en
2Om2M4_Kyd0,FREE TO USE BO3 GAMEPLAY - 1080p,62302,1929.0,2015,0:2:44,20151103,https://www.youtube.com/watch?v=2Om2M4_Kyd0,True,232,en
9Ax56oRhcZc,Counting To 10000 In One Sitting,68436726,711034.0,2016,3:29:40,20160201,https://www.youtube.com/watch?v=9Ax56oRhcZc,True,57000,fi
XW1TsAVdXsw,BEST INTROS ON YOUTUBE #1,28554973,812454.0,2016,0:3:4,20160601,https://www.youtube.com/watch?v=XW1TsAVdXsw,True,27000,es
Qy17S3g8ZuY,HOW TO UNLOCK ANY IPHONE WITHOUT THE PASSCODE,23165954,580854.0,2016,0:8:51,20161221,https://www.youtube.com/watch?v=Qy17S3g8ZuY,True,33000,en
t1BWMa8btIw,I Mailed Myself IN A BOX & it REALLY WORKED! (Human Mail Challenge),16538575,454193.0,2016,0:5:2,20161130,https://www.youtube.com/watch?v=t1BWMa8btIw,True,15000,en
Wyyqz3OxB5c,MY $1000 KEYBOARD CHANGED MY LIFE,13453345,353343.0,2016,0:3:32,20161103,https://www.youtube.com/watch?v=Wyyqz3OxB5c,True,7700,en
KzwTYZ2W3ZA,Microwaving A Microwave,11864005,439349.0,2016,0:9:5,20161209,https://www.youtube.com/watch?v=KzwTYZ2W3ZA,True,41000,pl
dSDBr0WjrwQ,"Reading The Entire Bee Movie Script But Everytime They Say ""Bee"" I Repeat All the Previous Bees",11016934,215853.0,2016,1:30:59,20161125,https://www.youtube.com/watch?v=dSDBr0WjrwQ,True,11000,en
NEDPgQYhbqs,IF ONLINE ADS WERE REAL,9902800,576716.0,2016,0:4:36,20161016,https://www.youtube.com/watch?v=NEDPgQYhbqs,True,17000,en
PJyWmlWNor8,WHY DO THEY SELL THIS ON AMAZON?,8857387,715190.0,2016,0:8:31,20161218,https://www.youtube.com/watch?v=PJyWmlWNor8,True,13000,en
ntlG5XgYg4k,Microwaving A Microwave Microwaving A Toaster,4977018,89494.0,2016,0:14:16,20161223,https://www.youtube.com/watch?v=ntlG5XgYg4k,True,14000,en
yhNcDBnQsEY,BLOWING UP $1000 KEYBOARD *RIP WALLET*,3887989,225618.0,2016,0:4:59,20161111,https://www.youtube.com/watch?v=yhNcDBnQsEY,True,4800,en
DbC9CauTXoM,THE WORST THINGS EVER TO EXIST,3811741,327020.0,2016,0:4:40,20161119,https://www.youtube.com/watch?v=DbC9CauTXoM,True,18000,en
tqO3_AKC5Ks,CUTTING TABLE IN HALF WITH PLASTIC KNIVES,3775514,165881.0,2016,0:3:57,20160604,https://www.youtube.com/watch?v=tqO3_AKC5Ks,True,6800,en
DoIQMkoYSzw,"SELLING ORGANS FOR $1,000,000",3625987,120671.0,2016,0:5:35,20160802,https://www.youtube.com/watch?v=DoIQMkoYSzw,True,7300,en
bqpKlkPpT10,100 LAYERS OF SARAN WRAP + TOILET PAPER!!,3365714,139260.0,2016,0:7:43,20160823,https://www.youtube.com/watch?v=bqpKlkPpT10,True,6700,en
G4qOiwIE_o0,HOW MUCH MONEY DO YOUTUBERS MAKE?,3152686,151781.0,2016,0:3:24,20160814,https://www.youtube.com/watch?v=G4qOiwIE_o0,True,5400,en
AXjdI_LHWJU,GAMBLING MONEY WITH SCRATCH OFF TICKETS,3100404,59736.0,2016,0:7:56,20160826,https://www.youtube.com/watch?v=AXjdI_LHWJU,True,3300,en
2O8wta4FsD4,STUPIDEST PERSN ON EART (Really Dumb),2535463,183493.0,2016,0:4:21,20161128,https://www.youtube.com/watch?v=2O8wta4FsD4,True,12000,en
fG1N5kzeAhM,Dear Future Me (Scheduled Uploaded 6 Months Ago),2516200,138047.0,2016,0:2:25,20160404,https://www.youtube.com/watch?v=fG1N5kzeAhM,True,12000,en
e-If_d_bzfI,POKEMON GO STEREOTYPES,2295530,64259.0,2016,0:3:27,20160714,https://www.youtube.com/watch?v=e-If_d_bzfI,True,2500,en
8ZTy3K2QgOY,Pranks That Went Horribly Wrong,2178773,90275.0,2016,0:4:34,20160319,https://www.youtube.com/watch?v=8ZTy3K2QgOY,True,2900,en
k9zko79_3_I,Who Founded Faze? Who Created Faze Clan?,2064818,72964.0,2016,0:5:25,20160318,https://www.youtube.com/watch?v=k9zko79_3_I,True,3700,en
YH1-fDzHHpo,we are number one but every one is a bad intro,1992155,56298.0,2016,0:3:41,20161225,https://www.youtube.com/watch?v=YH1-fDzHHpo,True,8200,en
LP_mGU3CgXk,SURPRISING MY BROTHER WITH A LAPTOP,1934175,127611.0,2016,0:2:56,20160807,https://www.youtube.com/watch?v=LP_mGU3CgXk,True,4500,en
9fa_JYTPZ2Y,IF YOU ONLY SEE ORANGE YOU'RE COLOR BLIND,1845428,92875.0,2016,0:3:53,20161205,https://www.youtube.com/watch?v=9fa_JYTPZ2Y,True,7500,en
jhYG5BStQSk,Hi Me In A Year (Scheduled Uploaded A Year Ago),1803297,57092.0,2016,0:1:58,20161004,https://www.youtube.com/watch?v=jhYG5BStQSk,True,4700,en
TIIU1ivhLKs,WORST REVIEWS ON AMAZON #4 *FUNNY*,1660020,124315.0,2016,0:3:23,20160821,https://www.youtube.com/watch?v=TIIU1ivhLKs,True,3500,en
KO8B2kw_Jxs,I BOUGHT A 1000$ KEYBOARD,1639662,38403.0,2016,0:6:21,20161025,https://www.youtube.com/watch?v=KO8B2kw_Jxs,True,2700,en
5J6-5g2alp8,"100,000 SUBSCRIBERS.EXE",1543172,81994.0,2016,0:4:25,20160708,https://www.youtube.com/watch?v=5J6-5g2alp8,True,7600,en
dJCsc_Cq9i4,BEST WALMART TOILET PAPER FORT,1480305,50761.0,2016,0:4:16,20160824,https://www.youtube.com/watch?v=dJCsc_Cq9i4,True,2900,fr
CHdy9wND1jo,REACTING TO MY OLD MINECRAFT VIDEOS (HORRIBLE),1352677,35644.0,2016,0:8:43,20160619,https://www.youtube.com/watch?v=CHdy9wND1jo,True,2700,es
RPcXg2-0ejw,Bleach Bottle Flips (COP CALLED),1247051,55331.0,2016,0:4:43,20161009,https://www.youtube.com/watch?v=RPcXg2-0ejw,True,3000,de
qjGNBluF6_I,WORST REVIEWS ON AMAZON #2 HOW IS THIS LEGAL?,1205365,45932.0,2016,0:4:46,20160702,https://www.youtube.com/watch?v=qjGNBluF6_I,True,5000,pl
SaDDjW9Rw-M,WORST THUMBNAILS ON YOUTUBE #3,936437,35255.0,2016,0:3:3,20160621,https://www.youtube.com/watch?v=SaDDjW9Rw-M,True,1700,en
yozl6enFC-w,THE WORST SONG ON YOUTUBE *CRINGE*,849632,42167.0,2016,0:4:7,20160808,https://www.youtube.com/watch?v=yozl6enFC-w,True,6600,en
Fzh65vCyHWQ,24 HOUR EXPLOSION GIVEAWAY! WIN GIFTCARDS,846672,35334.0,2016,24:0:1,20160905,https://www.youtube.com/watch?v=Fzh65vCyHWQ,True,4500,en
rS2sntC-lJI,Dude Perfect 3.0 - We Are Better,738313,21493.0,2016,0:3:13,20160404,https://www.youtube.com/watch?v=rS2sntC-lJI,True,1800,en
uAFGIQPWL54,Worst Reviews On Amazon #1 (Minecraft Edition),721438,17275.0,2016,0:2:7,20160626,https://www.youtube.com/watch?v=uAFGIQPWL54,True,1300,en
hRj5qNfkdO0,WORST BANNERS ON YOUTUBE #1,683706,18997.0,2016,0:3:36,20160613,https://www.youtube.com/watch?v=hRj5qNfkdO0,True,3600,en
FmjsePPBbdU,WORST MEMES AND TRENDS ON YOUTUBE!,649709,13031.0,2016,0:3:50,20160501,https://www.youtube.com/watch?v=FmjsePPBbdU,True,1300,en
VqhjiwmGNKA,WORST THUMBNAILS ON YOUTUBE,632603,24791.0,2016,0:2:36,20160228,https://www.youtube.com/watch?v=VqhjiwmGNKA,True,1100,en
ocruJKe2tFk,"50,000 Subscribers.exe",597332,23143.0,2016,0:3:30,20160611,https://www.youtube.com/watch?v=ocruJKe2tFk,True,3400,en
MgRMNzKknto,Dude Perfect 4.0 - We Are Totally Better,438831,13059.0,2016,0:3:33,20160606,https://www.youtube.com/watch?v=MgRMNzKknto,True,1700,en
wTIPpjUgAFE,Epic New Gaming And Youtube Setup 2016,424528,15181.0,2016,0:4:51,20160930,https://www.youtube.com/watch?v=wTIPpjUgAFE,True,915,en
xGJEPTCw9GU,18th Birthday QNA - Mom's Hair Dryer Age?,406836,15733.0,2016,0:3:51,20160507,https://www.youtube.com/watch?v=xGJEPTCw9GU,True,859,en
vBp0bzVr09s,LISTENING TO OLD VOICEMAILS FOR THE FIRST TIME,396680,11913.0,2016,0:5:12,20160828,https://www.youtube.com/watch?v=vBp0bzVr09s,True,1000,en
fN_RQFqaGHI,How Many Licks Does It Take To Get To The Center Of A Tootsie Pop?,396339,12288.0,2016,0:12:37,20160519,https://www.youtube.com/watch?v=fN_RQFqaGHI,True,2400,en
Om4c4ilT_6g,Do Dislikes Matter On Youtube - Are Dislikes Bad Or Good?,386929,23720.0,2016,0:4:23,20160107,https://www.youtube.com/watch?v=Om4c4ilT_6g,True,2000,en
DpIvW6av0pI,IT FINALLY CAME IN THE MAIL,362190,12043.0,2016,0:5:2,20161010,https://www.youtube.com/watch?v=DpIvW6av0pI,True,1300,en
5bCyFf8lSfk,Worst Thumbnails On Youtube #2 - Cringe,294590,10258.0,2016,0:2:13,20160410,https://www.youtube.com/watch?v=5bCyFf8lSfk,True,549,en
z7qtJAAV5d0,Is Obama Dead? Dumb Google Searches!,233041,4716.0,2016,0:5:23,20160124,https://www.youtube.com/watch?v=z7qtJAAV5d0,True,287,lt
EhZ9gHZOZT8,Beast Goes Camping (Didn't Go Wrong) (Didn't Go Sexual),226109,5431.0,2016,0:4:45,20160220,https://www.youtube.com/watch?v=EhZ9gHZOZT8,True,373,en
pBH_QL4JGcI,"20,000",218202,6368.0,2016,0:4:16,20160308,https://www.youtube.com/watch?v=pBH_QL4JGcI,True,842,en
1wtFD9zSQO8,The Dreaded Unanswerable Question,212505,5265.0,2016,0:4:29,20160229,https://www.youtube.com/watch?v=1wtFD9zSQO8,True,368,en
hC3xW8xeCDs,Motivation For Youtubers #5,210848,9082.0,2016,0:2:28,20160515,https://www.youtube.com/watch?v=hC3xW8xeCDs,True,560,en
6XCUHLhdnEY,Reenacting Youtubers,194156,7188.0,2016,0:3:40,20160416,https://www.youtube.com/watch?v=6XCUHLhdnEY,True,554,de
9LiS_3HEErU,HOW TO MAKE A GOOD INTRO FOR YOUTUBE,191370,6147.0,2016,0:3:4,20160614,https://www.youtube.com/watch?v=9LiS_3HEErU,True,1300,en
64WGWubQO3I,Motivation For Small Youtubers #3,189241,9552.0,2016,0:3:30,20160112,https://www.youtube.com/watch?v=64WGWubQO3I,True,1200,en
zCR6DJX7Kak,Walking Dead Daryl DIED (Fan Reaction To Death),185217,5142.0,2016,0:0:43,20160328,https://www.youtube.com/watch?v=zCR6DJX7Kak,True,531,en
TLoDwqQF5ug,BLOWING UP MY TABLET,185000,7646.0,2016,0:2:31,20160701,https://www.youtube.com/watch?v=TLoDwqQF5ug,True,1200,en
4cX-w-ia0RU,Why Do Youtubers Ask For Likes?,181832,12070.0,2016,0:3:21,20160327,https://www.youtube.com/watch?v=4cX-w-ia0RU,True,670,en
-cWVrFABWHw,HOW TO MAKE A VIRAL PRANK VIDEO 100% LEGIT,181279,6130.0,2016,0:2:25,20160126,https://www.youtube.com/watch?v=-cWVrFABWHw,True,431,en
NeOrh4GnPZ4,Things I Hate #2 - Youtube Edition,180955,7747.0,2016,0:4:21,20160209,https://www.youtube.com/watch?v=NeOrh4GnPZ4,True,1400,en
lMLEcUXz6T8,Cereal Commentary,180876,5712.0,2016,0:5:39,20160428,https://www.youtube.com/watch?v=lMLEcUXz6T8,True,627,en
PCakYf_PnT0,Goodbye Laptop,174021,7032.0,2016,0:2:16,20160101,https://www.youtube.com/watch?v=PCakYf_PnT0,True,620,en
Qhdj_Umh1IE,Motivation For Youtubers #6 LAST ONE,167509,6514.0,2016,0:2:59,20160524,https://www.youtube.com/watch?v=Qhdj_Umh1IE,True,518,en
dfcPUqiivDY,GIVING AWAY $100 ITUNES GIFT CARDS,166405,4716.0,2016,0:2:10,20160401,https://www.youtube.com/watch?v=dfcPUqiivDY,True,480,en
ngVEpJs5A5s,Motivation For Small Youtubers #4 - Inspiration For Youtubers,159718,7430.0,2016,0:3:9,20160408,https://www.youtube.com/watch?v=ngVEpJs5A5s,True,631,en
VXmKt_1T0QM,Struggles Of Being A Youtuber,155587,5679.0,2016,0:3:13,20160419,https://www.youtube.com/watch?v=VXmKt_1T0QM,True,1100,en
zjC48c3ptt0,Scheduled Uploaded 6 Months Ago (REACTION),149345,5276.0,2016,0:5:22,20160406,https://www.youtube.com/watch?v=zjC48c3ptt0,True,478,en
u0hHxeWkB_o,Lottery Taxes - How Much Tax Is If You Win The Lottery,138891,3672.0,2016,0:3:39,20160116,https://www.youtube.com/watch?v=u0hHxeWkB_o,True,254,en
9smE_EiKJ8Q,School Is A Waste Of Time,138599,5863.0,2016,0:2:54,20160121,https://www.youtube.com/watch?v=9smE_EiKJ8Q,True,737,es
BKJy7BFP3Is,WHERE IS MY COOKIE?????,129195,12466.0,2016,0:2:41,20160424,https://www.youtube.com/watch?v=BKJy7BFP3Is,True,1200,en
1gfgZhW3YgU,"How Much Money Do Big Youtubers Make? (Pewdiepie, Markiplier, etc)",125674,4790.0,2016,0:3:47,20160422,https://www.youtube.com/watch?v=1gfgZhW3YgU,True,442,en
m3Ol8zn7brk,Movie Trailers Be Like,120636,4622.0,2016,0:1:41,20160215,https://www.youtube.com/watch?v=m3Ol8zn7brk,True,275,de
qBiZA4QDsj0,What Is Youtube Red? Should I Buy Youtube Red?,114471,3906.0,2016,0:4:39,20160210,https://www.youtube.com/watch?v=qBiZA4QDsj0,True,338,en
JQscW6DfNZY,Should You Play Video Games?,103663,4347.0,2016,0:2:58,20160122,https://www.youtube.com/watch?v=JQscW6DfNZY,True,194,en
fWhfOAuOqjY,Super Bowl Commercial 2016 Cost - How Much Does A Commercial Cost In 2016 Super Bowl?,102351,2582.0,2016,0:2:56,20160207,https://www.youtube.com/watch?v=fWhfOAuOqjY,True,323,en
GbOfxRfHdeg,How To Get Active Subscribers On Youtube? Tips 2016,100485,4568.0,2016,0:5:44,20160105,https://www.youtube.com/watch?v=GbOfxRfHdeg,True,724,en
fYnPyLfxSJg,Subscriber Goals For 2017,87493,2948.0,2016,0:3:54,20160309,https://www.youtube.com/watch?v=fYnPyLfxSJg,True,1300,de
hfaPkoXeYfU,Is Michael Bay My Dad????????,81275,2440.0,2016,0:1:42,20160118,https://www.youtube.com/watch?v=hfaPkoXeYfU,True,248,de
yzxYCRDcGDs,Reaction Channels Are Stupid??????? #JCTG,80202,2227.0,2016,0:3:13,20160105,https://www.youtube.com/watch?v=yzxYCRDcGDs,True,430,en
9pk-neTrDoM,How To Be MrBeast (Made By Really Old Subscriber),74569,2934.0,2016,0:5:20,20160123,https://www.youtube.com/watch?v=9pk-neTrDoM,True,286,en
LHtkve6-O0g,NBA Interviews Gone Wrong (No Gun Pulled),73034,2042.0,2016,0:2:34,20160220,https://www.youtube.com/watch?v=LHtkve6-O0g,True,157,fr
vT_gRRMjDi0,$100 GIVEAWAY PRANK (NO WEAPONS INVOLVED),72970,1914.0,2016,0:4:50,20160403,https://www.youtube.com/watch?v=vT_gRRMjDi0,True,243,en
QJUs6CSRCFU,Giving Away Two $15 Gift Cards (forgive me boyz),62353,3201.0,2016,0:3:11,20160110,https://www.youtube.com/watch?v=QJUs6CSRCFU,True,575,en
xlzpD4GeBW0,Doing Youtube For Fun Or Views?,62348,2630.0,2016,0:3:44,20160323,https://www.youtube.com/watch?v=xlzpD4GeBW0,True,290,en
ttWTSskmxTA,Life Before And After Gamma (Insane) @GFuelEnergy,62323,2409.0,2016,0:2:41,20160413,https://www.youtube.com/watch?v=ttWTSskmxTA,True,678,it
2nVjy-zd65Q,Making My Background More Epic,62316,2575.0,2016,0:3:28,20160326,https://www.youtube.com/watch?v=2nVjy-zd65Q,True,338,en
AS5CxLCWq-Q,Watching Dance Till You're Dead For 10 Hours,54723319,2610380.0,2017,10:0:1,20170321,https://www.youtube.com/watch?v=AS5CxLCWq-Q,False,0,en
8D3vI1615K4,Fidget Spinner Vs Face (Legit Had To Get Stitches),44692754,1673870.0,2017,0:7:6,20170502,https://www.youtube.com/watch?v=8D3vI1615K4,True,88000,en
YR6Wh2Zy9jE,"2,256 Miles In One Uber Ride (World Record)",43888097,1112811.0,2017,0:10:8,20171028,https://www.youtube.com/watch?v=YR6Wh2Zy9jE,True,42000,en
IZVbzNRUlQI,"Reading The Longest English Word (190,000 Characters)",35752440,817502.0,2017,1:54:48,20170602,https://www.youtube.com/watch?v=IZVbzNRUlQI,True,57000,en
xWcldHxHFpo,"I Counted To 100,000!",32991981,1515067.0,2017,23:48:6,20170109,https://www.youtube.com/watch?v=xWcldHxHFpo,True,135000,en
Er6QUQZbv0w,Breaking The Law,32227059,832760.0,2017,0:3:55,20170709,https://www.youtube.com/watch?v=Er6QUQZbv0w,True,33000,en
93s1JECSy60,"Giving My Mom $100,000 (Proudest Day Of My Life)",32160773,1534810.0,2017,0:11:7,20171202,https://www.youtube.com/watch?v=93s1JECSy60,True,43000,en
AS6WMS_Bemg,I Can't Believe I Found This Stuff On Amazon..,31354085,1188870.0,2017,0:7:7,20171222,https://www.youtube.com/watch?v=AS6WMS_Bemg,True,23000,en
ZJwX2jTXWwQ,Watching It's Everyday Bro For 10 Hours Straight,28314560,819865.0,2017,10:0:10,20170617,https://www.youtube.com/watch?v=ZJwX2jTXWwQ,True,69000,en
Lx9fRu5ehFo,We Are Better Than Dude Perfect,27896879,666684.0,2017,0:2:37,20170624,https://www.youtube.com/watch?v=Lx9fRu5ehFo,True,37000,en
dEOlvTqYUNo,#1 MOST INSANE MAGNET LIFE HACK EVER,26307711,520119.0,2017,0:5:8,20170324,https://www.youtube.com/watch?v=dEOlvTqYUNo,True,17000,fr
ln9aLVd__8w,"Can 100,000 Pieces Of Paper Stop A Bullet?",26021107,481072.0,2017,0:1:10,20171206,https://www.youtube.com/watch?v=ln9aLVd__8w,True,55000,it
_FX6rml2Yjs,"Saying Logan Paul 100,000 Times",23676177,930257.0,2017,17:6:7,20170819,https://www.youtube.com/watch?v=_FX6rml2Yjs,True,108000,en
uotb9ZHnI2g,"Tipping Pizza Delivery Guys $10,000",23165853,700204.0,2017,0:10:27,20170823,https://www.youtube.com/watch?v=uotb9ZHnI2g,True,39000,it
63gyUQ_JeOE,Toothpaste Life Hacks YOU SHOULD KNOW,19787888,497429.0,2017,0:4:22,20170613,https://www.youtube.com/watch?v=63gyUQ_JeOE,True,15000,es
5qzAVMe_SnM,Hi Me In Two Years (Made Two Years Ago),13797197,600021.0,2017,0:1:50,20171004,https://www.youtube.com/watch?v=5qzAVMe_SnM,True,38000,mt
N_GMakKf7G4,"Giving A Random Homeless Man $10,000",11362336,564142.0,2017,0:10:1,20170615,https://www.youtube.com/watch?v=N_GMakKf7G4,True,33000,en
kupaqq-xJ_8,"Donating $10,000 To Random Twitch Streamers",10877206,226472.0,2017,0:14:42,20170815,https://www.youtube.com/watch?v=kupaqq-xJ_8,True,17000,en
rqUvnLPvbrM,Reacting To The Reaction Of The Reaction To The Reaction Of The Reaction Of The Reaction To The Reac,7732959,322184.0,2017,0:33:28,20170222,https://www.youtube.com/watch?v=rqUvnLPvbrM,True,24000,en
pJSbLk-Iixc,Savage Level 9000,7407872,321220.0,2017,0:1:50,20170308,https://www.youtube.com/watch?v=pJSbLk-Iixc,True,14000,fr
BMZP4CtphaU,Life Hacks You Need To Know,7406101,201421.0,2017,0:6:50,20171208,https://www.youtube.com/watch?v=BMZP4CtphaU,True,10000,en
4KVmSG6KS2k,"Giving Homeless People $1,000 (Not Clickbait)",6666822,229175.0,2017,0:8:46,20170628,https://www.youtube.com/watch?v=4KVmSG6KS2k,True,18000,en
sx5k8xd_VoU,Going To The Connor McGregor fight!,6132340,229535.0,2017,0:5:41,20170828,https://www.youtube.com/watch?v=sx5k8xd_VoU,True,11000,en
5PCxQSMOl3o,i'm really sorry,5962193,204558.0,2017,0:3:11,20171026,https://www.youtube.com/watch?v=5PCxQSMOl3o,True,10000,en
zAAXW7ySu1k,"Tipping Uber Drivers $10,000",4669957,127854.0,2017,0:11:13,20170830,https://www.youtube.com/watch?v=zAAXW7ySu1k,True,7900,en
dDYP56hEYF0,OMG! INSANE CUP FORT,4162679,96247.0,2017,0:4:10,20170314,https://www.youtube.com/watch?v=dDYP56hEYF0,True,9200,en
9CVwXBYVqVk,"Counting To 200,000 (Road To A Mil)",4104067,155481.0,2017,23:34:37,20170218,https://www.youtube.com/watch?v=9CVwXBYVqVk,True,19000,en
i8pmk5xnO2s,Microwaving Dry Ice (Microwave Explodes),3358773,96682.0,2017,0:5:55,20170209,https://www.youtube.com/watch?v=i8pmk5xnO2s,True,5600,en
nPlqRbVFBHI,"Microwaving my iPhone, what happens next might shock you..",2796817,123452.0,2017,0:5:36,20170820,https://www.youtube.com/watch?v=nPlqRbVFBHI,True,8400,en
wMn8d7IeCYM,"Saying ""Keep Net Neutrality"" For 10 Hours",2436846,84724.0,2017,10:0:1,20171217,https://www.youtube.com/watch?v=wMn8d7IeCYM,True,9700,en
igVcy5dtN80,Grilling A Microwave Microwaving A Microwave Microwaving A Toaster Toasting An Iphone Watching Micro,2155915,72562.0,2017,0:3:8,20170330,https://www.youtube.com/watch?v=igVcy5dtN80,True,4900,en
jtOalDNVrKM,I Can't Break My Strange Addiction,1962939,95685.0,2017,0:4:45,20170319,https://www.youtube.com/watch?v=jtOalDNVrKM,True,8800,en
